"blocks","Sch","EID","cohort_yr","treatment","Grade","Yrs","Race_White","Gend_Fem","Free_Lunch","Y","Eligible"
"C","C0","C1C784",12,0,1,2,1,1,0,117.798325608592,1
"C","C0","C1C784",13,0,2,3,1,1,0,168.107691006609,1
"C","C0","C1C784",14,0,3,4,1,1,0,193.483041512429,1
"C","C0","C1C790",11,0,0,1,0,0,0,98.261156851429,0
"C","C0","C1C790",12,0,1,2,0,0,0,94.4883814576681,1
"C","C0","C1C790",13,0,2,3,0,0,0,130.635303580032,1
"C","C0","C1C790",14,0,3,4,0,0,0,150.865929077851,1
"C","C0","C1C791",11,0,0,1,1,0,0,117.253031364421,0
"C","C0","C1C791",12,0,1,2,1,0,0,117.881453455983,0
"C","C0","C1C791",13,0,2,3,1,0,0,122.084141347692,0
"C","C0","C1C791",14,0,3,4,1,0,0,211.048594601495,0
"C","C0","C1C83",11,0,0,1,0,1,1,76.1166753110366,1
"C","C0","C1C83",12,0,1,2,0,1,1,90.8458991533101,1
"C","C0","C1C83",13,0,2,3,0,1,1,145.645854749424,1
"C","C0","C1C83",14,0,3,4,0,1,1,139.340210731574,1
"C","C0","C1C834",11,0,0,1,1,0,0,119.61774712973,0
"C","C0","C1C834",12,0,1,2,1,0,0,132.941476975322,0
"C","C0","C1C834",13,0,2,3,1,0,0,126.231326151447,0
"C","C0","C1C834",14,0,3,4,1,0,0,151.505983449724,0
"C","C0","C1C923",11,0,0,1,0,0,0,71.2103754614441,1
"C","C0","C1C923",12,0,1,2,0,0,0,120.449726084373,1
"C","C0","C1C923",13,0,2,3,0,0,0,112.329407028769,1
"C","C0","C1C923",14,0,3,4,0,0,0,116.141956655049,1
"C","C0","C1C926",11,0,0,1,0,1,1,141.032669350651,0
"C","C0","C1C926",12,0,1,2,0,1,1,116.299371413012,0
"C","C0","C1C926",13,0,2,3,0,1,1,149.300377394978,0
"C","C0","C1C926",14,0,3,4,0,1,1,165.319576176309,0
"C","C0","C1C936",11,0,0,1,1,0,1,80.5429934244194,1
"C","C0","C1C936",12,0,1,2,1,0,1,126.252395378539,1
"C","C0","C1C936",13,0,2,3,1,0,1,144.631371942471,1
"C","C0","C1C936",14,0,3,4,1,0,1,107.586426704089,1
"C","C0","C1C985",11,0,0,1,1,1,0,78.2911970144007,1
"C","C0","C1C985",12,0,1,2,1,1,0,84.3507537956171,1
"C","C0","C1C985",13,0,2,3,1,1,0,70.9496680831898,1
"C","C0","C1C985",14,0,3,4,1,1,0,150.817489208238,1
"C","C0","C1C999",11,0,0,1,1,1,0,92.1749851955893,1
"C","C0","C1C999",12,0,1,2,1,1,0,115.488696893609,1
"C","C0","C1C999",13,0,2,3,1,1,0,107.362115478816,1
"C","C0","C1C999",14,0,3,4,1,1,0,130.051512123837,1
"D","D0","C1D107",11,0,0,1,1,1,1,82.3921320311044,1
"D","D0","C1D107",12,0,1,2,1,1,1,113.015270726636,1
"D","D0","C1D107",13,0,2,3,1,1,1,106.695875640423,1
"D","D0","C1D107",14,0,3,4,1,1,1,125.099419368041,1
"D","D0","C1D159",11,0,0,1,1,1,1,97.7531756996523,0
"D","D0","C1D159",12,0,1,2,1,1,1,120.390249310623,0
"D","D0","C1D159",13,0,2,3,1,1,1,139.30344306367,0
"D","D0","C1D159",14,0,3,4,1,1,1,179.003426049475,0
"D","D0","C1D169",11,0,0,1,1,0,0,117.877433019747,0
"D","D0","C1D169",12,0,1,2,1,0,0,119.576197518958,0
"D","D0","C1D169",13,0,2,3,1,0,0,137.393696069344,0
"D","D0","C1D169",14,0,3,4,1,0,0,166.607996943899,0
"D","D0","C1D187",11,0,0,1,1,0,0,69.9328226202256,1
"D","D0","C1D187",12,0,1,2,1,0,0,105.633604659839,1
"D","D0","C1D187",13,0,2,3,1,0,0,114.157113437244,1
"D","D0","C1D187",14,0,3,4,1,0,0,74.9950044293888,1
"D","D0","C1D214",11,0,0,1,1,0,1,89.747133253033,1
"D","D0","C1D214",12,0,1,2,1,0,1,99.2615529184951,1
"D","D0","C1D214",13,0,2,3,1,0,1,126.654670643762,1
"D","D0","C1D214",14,0,3,4,1,0,1,139.466166534821,1
"D","D0","C1D228",11,0,0,1,1,0,1,84.3516824894064,1
"D","D0","C1D228",12,0,1,2,1,0,1,113.41695561553,1
"D","D0","C1D228",13,0,2,3,1,0,1,133.647164829681,1
"D","D0","C1D228",14,0,3,4,1,0,1,148.900984021586,1
"D","D0","C1D24",11,0,0,1,1,0,1,84.785718448697,1
"D","D0","C1D24",12,0,1,2,1,0,1,126.930062649962,1
"D","D0","C1D24",13,0,2,3,1,0,1,119.660709536934,1
"D","D0","C1D24",14,0,3,4,1,0,1,189.520450385976,1
"D","D0","C1D255",11,0,0,1,0,1,0,100.955498201666,0
"D","D0","C1D255",12,0,1,2,0,1,0,123.169764619921,0
"D","D0","C1D255",13,0,2,3,0,1,0,138.811819770374,0
"D","D0","C1D255",14,0,3,4,0,1,0,128.408050066245,1
"D","D0","C1D269",11,0,0,1,1,0,0,101.803130203572,0
"D","D0","C1D269",12,0,1,2,1,0,0,120.525957898614,0
"D","D0","C1D269",13,0,2,3,1,0,0,114.984089038273,1
"D","D0","C1D269",14,0,3,4,1,0,0,149.975125101195,1
"D","D0","C1D306",11,0,0,1,1,1,0,108.965387136676,0
"D","D0","C1D306",12,0,1,2,1,1,0,101.834605423711,1
"D","D0","C1D306",13,0,2,3,1,1,0,107.023635140788,1
"D","D0","C1D306",14,0,3,4,1,1,0,186.963664405715,1
"D","D0","C1D332",11,0,0,1,1,1,1,104.820633836758,0
"D","D0","C1D332",12,0,1,2,1,1,1,133.659539186336,0
"D","D0","C1D332",13,0,2,3,1,1,1,125.332853025937,0
"D","D0","C1D332",14,0,3,4,1,1,1,154.797671144486,0
"D","D0","C1D344",11,0,0,1,1,0,0,83.0405935638006,1
"D","D0","C1D344",12,0,1,2,1,0,0,125.869071534252,1
"D","D0","C1D344",13,0,2,3,1,0,0,154.173598443657,1
"D","D0","C1D344",14,0,3,4,1,0,0,187.374267980939,1
"D","D0","C1D356",11,0,0,1,1,1,0,117.022971008103,0
"D","D0","C1D356",12,0,1,2,1,1,0,105.609962913838,0
"D","D0","C1D356",13,0,2,3,1,1,0,171.931908958289,0
"D","D0","C1D356",14,0,3,4,1,1,0,177.508238325188,0
"D","D0","C1D372",11,0,0,1,0,1,0,121.603049143016,0
"D","D0","C1D372",12,0,1,2,0,1,0,122.385121712607,0
"D","D0","C1D372",13,0,2,3,0,1,0,146.174124996284,0
"D","D0","C1D372",14,0,3,4,0,1,0,144.17421326433,0
"D","D0","C1D433",11,0,0,1,1,0,0,85.8066881246249,1
"D","D0","C1D433",12,0,1,2,1,0,0,110.703107846272,1
"D","D0","C1D433",13,0,2,3,1,0,0,94.5929786987002,1
"D","D0","C1D433",14,0,3,4,1,0,0,126.978278324496,1
"D","D0","C1D494",11,0,0,1,1,1,1,117.872838886304,0
"D","D0","C1D494",12,0,1,2,1,1,1,93.2604121555069,1
"D","D0","C1D494",13,0,2,3,1,1,1,120.93212306568,1
"D","D0","C1D494",14,0,3,4,1,1,1,156.543273511251,1
"D","D0","C1D498",11,0,0,1,1,0,0,59.4192726058534,1
"D","D0","C1D498",12,0,1,2,1,0,0,97.3355692532701,1
"D","D0","C1D498",13,0,2,3,1,0,0,147.699598721146,1
"D","D0","C1D498",14,0,3,4,1,0,0,166.202288903475,1
"D","D0","C1D504",11,0,0,1,1,0,1,55.6164080953708,1
"D","D0","C1D504",12,0,1,2,1,0,1,97.842107979007,1
"D","D0","C1D504",13,0,2,3,1,0,1,146.047629175102,1
"D","D0","C1D504",14,0,3,4,1,0,1,134.510396295178,1
"D","D0","C1D505",11,0,0,1,1,1,0,102.014707125662,0
"D","D0","C1D505",12,0,1,2,1,1,0,136.902082859052,0
"D","D0","C1D505",13,0,2,3,1,1,0,186.271448609083,0
"D","D0","C1D505",14,0,3,4,1,1,0,185.071418566933,0
"D","D0","C1D514",11,0,0,1,1,1,0,113.940636106401,0
"D","D0","C1D514",12,0,1,2,1,1,0,94.6657756105359,1
"D","D0","C1D514",13,0,2,3,1,1,0,144.060805443551,1
"D","D0","C1D514",14,0,3,4,1,1,0,147.879994943973,1
"D","D0","C1D539",11,0,0,1,0,0,0,112.877944923076,0
"D","D0","C1D539",12,0,1,2,0,0,0,114.531326286964,0
"D","D0","C1D539",13,0,2,3,0,0,0,137.36181389333,0
"D","D0","C1D539",14,0,3,4,0,0,0,173.472698656582,0
"D","D0","C1D541",11,0,0,1,1,0,0,76.954324540185,1
"D","D0","C1D541",12,0,1,2,1,0,0,105.775482675594,1
"D","D0","C1D541",13,0,2,3,1,0,0,120.605747652096,1
"D","D0","C1D541",14,0,3,4,1,0,0,156.079554378604,1
"D","D0","C1D60",11,0,0,1,1,1,0,78.9177719002499,1
"D","D0","C1D60",12,0,1,2,1,1,0,108.084272811599,1
"D","D0","C1D60",13,0,2,3,1,1,0,116.670173473703,1
"D","D0","C1D60",14,0,3,4,1,1,0,176.808682621301,1
"D","D0","C1D604",11,0,0,1,1,1,0,129.112866202565,0
"D","D0","C1D604",12,0,1,2,1,1,0,140.66671821989,0
"D","D0","C1D604",13,0,2,3,1,1,0,104.519649568736,1
"D","D0","C1D604",14,0,3,4,1,1,0,198.998776301504,1
"D","D0","C1D614",11,0,0,1,0,0,1,80.8400507946313,1
"D","D0","C1D614",12,0,1,2,0,0,1,131.903949544127,1
"D","D0","C1D614",13,0,2,3,0,0,1,157.616041775087,1
"D","D0","C1D614",14,0,3,4,0,0,1,130.016649942601,1
"D","D0","C1D637",11,0,0,1,1,1,0,106.848473568479,0
"D","D0","C1D637",12,0,1,2,1,1,0,118.379810730335,0
"D","D0","C1D637",13,0,2,3,1,1,0,178.05403883052,0
"D","D0","C1D637",14,0,3,4,1,1,0,144.265007963373,0
"D","D0","C1D680",11,0,0,1,1,0,0,91.7188953274023,1
"D","D0","C1D680",12,0,1,2,1,0,0,114.350069228149,1
"D","D0","C1D680",13,0,2,3,1,0,0,149.211101568764,1
"D","D0","C1D680",14,0,3,4,1,0,0,184.254332605539,1
"D","D0","C1D703",11,0,0,1,1,0,1,82.3227015949683,1
"D","D0","C1D703",12,0,1,2,1,0,1,117.789234147864,1
"D","D0","C1D703",13,0,2,3,1,0,1,149.137968105219,1
"D","D0","C1D703",14,0,3,4,1,0,1,158.575404777337,1
"D","D0","C1D722",11,0,0,1,1,1,0,93.9111336732161,1
"D","D0","C1D722",12,0,1,2,1,1,0,69.7619351765123,1
"D","D0","C1D722",13,0,2,3,1,1,0,163.234786786998,1
"D","D0","C1D722",14,0,3,4,1,1,0,153.27868001265,1
"D","D0","C1D729",11,0,0,1,1,0,1,127.843821597363,0
"D","D0","C1D729",12,0,1,2,1,0,1,112.60614392947,0
"D","D0","C1D729",13,0,2,3,1,0,1,134.77528333896,0
"D","D0","C1D729",14,0,3,4,1,0,1,165.439216532035,0
"D","D0","C1D760",11,0,0,1,1,0,0,101.767286666712,0
"D","D0","C1D760",12,0,1,2,1,0,0,121.141045475227,0
"D","D0","C1D760",13,0,2,3,1,0,0,128.429953407603,0
"D","D0","C1D760",14,0,3,4,1,0,0,177.449794924878,0
"D","D0","C1D82",11,0,0,1,0,0,1,84.4985985991019,1
"D","D0","C1D82",12,0,1,2,0,0,1,132.617087478984,1
"D","D0","C1D82",13,0,2,3,0,0,1,101.809825558567,1
"D","D0","C1D82",14,0,3,4,0,0,1,165.959700665242,1
"D","D0","C1D820",11,0,0,1,0,1,0,102.057415445755,0
"D","D0","C1D820",12,0,1,2,0,1,0,163.620546268473,0
"D","D0","C1D820",13,0,2,3,0,1,0,170.404380899986,0
"D","D0","C1D820",14,0,3,4,0,1,0,181.965335422334,0
"D","D0","C1D835",11,0,0,1,1,0,0,61.8671650493861,1
"D","D0","C1D835",12,0,1,2,1,0,0,124.601412649145,1
"D","D0","C1D835",13,0,2,3,1,0,0,174.910962882905,1
"D","D0","C1D835",14,0,3,4,1,0,0,176.804939024014,1
"D","D0","C1D844",11,0,0,1,0,0,0,130.491301693094,0
"D","D0","C1D844",12,0,1,2,0,0,0,116.926930808556,0
"D","D0","C1D844",13,0,2,3,0,0,0,81.9820353569676,1
"D","D0","C1D844",14,0,3,4,0,0,0,156.564051488108,1
"D","D0","C1D885",11,0,0,1,1,1,0,89.3129275938276,1
"D","D0","C1D885",12,0,1,2,1,1,0,99.2604075572004,1
"D","D0","C1D885",13,0,2,3,1,1,0,102.767329295177,1
"D","D0","C1D885",14,0,3,4,1,1,0,138.529622616598,1
"D","D0","C1D890",11,0,0,1,0,1,0,120.152906095337,0
"D","D0","C1D890",12,0,1,2,0,1,0,128.146221260733,0
"D","D0","C1D890",13,0,2,3,0,1,0,86.0865966393004,1
"D","D0","C1D890",14,0,3,4,0,1,0,162.124723340611,1
"D","D0","C1D918",11,0,0,1,1,1,1,97.9205781275725,0
"D","D0","C1D918",12,0,1,2,1,1,1,114.50214924621,0
"D","D0","C1D918",13,0,2,3,1,1,1,152.269594515735,0
"D","D0","C1D918",14,0,3,4,1,1,1,154.123446453347,0
"D","D0","C1D946",11,0,0,1,1,1,0,74.006995871108,1
"D","D0","C1D946",12,0,1,2,1,1,0,132.314948631707,1
"D","D0","C1D946",13,0,2,3,1,1,0,192.306214034734,1
"D","D0","C1D946",14,0,3,4,1,1,0,186.072804973731,1
"D","D0","C1D962",11,0,0,1,1,0,0,98.5979324438918,0
"D","D0","C1D962",12,0,1,2,1,0,0,119.616180081944,0
"D","D0","C1D962",13,0,2,3,1,0,0,171.469423620831,0
"D","D0","C1D962",14,0,3,4,1,0,0,173.019507135059,0
"D","D0","C1D97",11,0,0,1,1,1,0,107.423499121331,0
"D","D0","C1D97",12,0,1,2,1,1,0,150.454542496232,0
"D","D0","C1D97",13,0,2,3,1,1,0,115.884983508583,1
"D","D0","C1D97",14,0,3,4,1,1,0,144.84512380976,1
"E","E0","C1E132",11,0,0,1,1,0,0,124.897999469895,0
"E","E0","C1E132",12,0,1,2,1,0,0,158.316193687662,0
"E","E0","C1E132",13,0,2,3,1,0,0,135.589881062205,0
"E","E0","C1E132",14,0,3,4,1,0,0,140.407175780401,0
"E","E0","C1E140",11,0,0,1,0,0,0,96.4050148323959,0
"E","E0","C1E140",12,0,1,2,0,0,0,114.695720681867,0
"E","E0","C1E140",13,0,2,3,0,0,0,103.056160419869,1
"E","E0","C1E140",14,0,3,4,0,0,0,157.058027218734,1
"E","E0","C1E239",11,0,0,1,1,0,0,54.4026366542933,1
"E","E0","C1E239",12,0,1,2,1,0,0,133.374730157595,1
"E","E0","C1E239",13,0,2,3,1,0,0,134.081819083444,1
"E","E0","C1E239",14,0,3,4,1,0,0,155.067889604657,1
"E","E0","C1E243",11,0,0,1,1,1,1,81.5781651918158,1
"E","E0","C1E243",12,0,1,2,1,1,1,94.476581323772,1
"E","E0","C1E243",13,0,2,3,1,1,1,159.220413011452,1
"E","E0","C1E243",14,0,3,4,1,1,1,171.939790272069,1
"E","E0","C1E303",11,0,0,1,1,1,0,141.984924601601,0
"E","E0","C1E303",12,0,1,2,1,1,0,168.057350472073,0
"E","E0","C1E303",13,0,2,3,1,1,0,156.186681066719,0
"E","E0","C1E303",14,0,3,4,1,1,0,224.425252255059,0
"E","E0","C1E317",11,0,0,1,1,0,0,97.4976681218667,0
"E","E0","C1E317",12,0,1,2,1,0,0,125.116844780463,0
"E","E0","C1E317",13,0,2,3,1,0,0,146.518249823629,0
"E","E0","C1E317",14,0,3,4,1,0,0,136.18230118433,0
"E","E0","C1E323",11,0,0,1,0,0,0,105.910617412287,0
"E","E0","C1E323",12,0,1,2,0,0,0,98.9334400141291,1
"E","E0","C1E323",13,0,2,3,0,0,0,183.497043994388,1
"E","E0","C1E323",14,0,3,4,0,0,0,137.308106644684,1
"E","E0","C1E328",11,0,0,1,1,0,1,72.3973955036936,1
"E","E0","C1E328",12,0,1,2,1,0,1,113.206725017467,1
"E","E0","C1E328",13,0,2,3,1,0,1,102.400900339656,1
"E","E0","C1E328",14,0,3,4,1,0,1,152.084371875169,1
"E","E0","C1E36",11,0,0,1,0,1,0,109.695616452259,0
"E","E0","C1E36",12,0,1,2,0,1,0,135.465867199688,0
"E","E0","C1E36",13,0,2,3,0,1,0,143.182315194634,0
"E","E0","C1E36",14,0,3,4,0,1,0,154.339747250382,0
"E","E0","C1E363",11,0,0,1,0,0,1,127.194275791041,0
"E","E0","C1E363",12,0,1,2,0,0,1,75.7781060462887,1
"E","E0","C1E363",13,0,2,3,0,0,1,103.781134092153,1
"E","E0","C1E363",14,0,3,4,0,0,1,175.140588581849,1
"E","E0","C1E39",11,0,0,1,1,0,0,154.773228870533,0
"E","E0","C1E39",12,0,1,2,1,0,0,106.483471849041,0
"E","E0","C1E39",13,0,2,3,1,0,0,176.112303263,0
"E","E0","C1E39",14,0,3,4,1,0,0,134.666767186637,1
"E","E0","C1E396",11,0,0,1,1,1,0,100.796755550223,0
"E","E0","C1E396",12,0,1,2,1,1,0,120.165350637308,0
"E","E0","C1E396",13,0,2,3,1,1,0,131.173820028626,0
"E","E0","C1E396",14,0,3,4,1,1,0,152.732914364982,0
"E","E0","C1E425",11,0,0,1,1,0,0,68.0617011718773,1
"E","E0","C1E425",12,0,1,2,1,0,0,137.203853459969,1
"E","E0","C1E425",13,0,2,3,1,0,0,158.334923809304,1
"E","E0","C1E425",14,0,3,4,1,0,0,132.324695236216,1
"E","E0","C1E481",11,0,0,1,1,1,0,75.2897661506195,1
"E","E0","C1E481",12,0,1,2,1,1,0,147.449598573293,1
"E","E0","C1E481",13,0,2,3,1,1,0,116.159816637464,1
"E","E0","C1E481",14,0,3,4,1,1,0,93.2728673208161,1
"E","E0","C1E482",11,0,0,1,1,0,0,150.95998938011,0
"E","E0","C1E482",12,0,1,2,1,0,0,143.165776752403,0
"E","E0","C1E482",13,0,2,3,1,0,0,119.681832645515,1
"E","E0","C1E482",14,0,3,4,1,0,0,173.566763496434,1
"E","E0","C1E497",11,0,0,1,1,1,1,64.7882085875121,1
"E","E0","C1E497",12,0,1,2,1,1,1,155.491737807469,1
"E","E0","C1E497",13,0,2,3,1,1,1,122.320823050573,1
"E","E0","C1E497",14,0,3,4,1,1,1,178.995927259898,1
"E","E0","C1E516",11,0,0,1,1,0,0,127.142081100198,0
"E","E0","C1E516",12,0,1,2,1,0,0,128.990879799298,0
"E","E0","C1E516",13,0,2,3,1,0,0,143.178339333186,0
"E","E0","C1E516",14,0,3,4,1,0,0,88.8269065610304,1
"E","E0","C1E525",11,0,0,1,1,1,0,100.110141014992,0
"E","E0","C1E525",12,0,1,2,1,1,0,118.007999420141,0
"E","E0","C1E525",13,0,2,3,1,1,0,148.968279316896,0
"E","E0","C1E525",14,0,3,4,1,1,0,206.596476012898,0
"E","E0","C1E561",11,0,0,1,1,1,0,124.825155775658,0
"E","E0","C1E561",12,0,1,2,1,1,0,170.192488798,0
"E","E0","C1E561",13,0,2,3,1,1,0,153.845039639496,0
"E","E0","C1E561",14,0,3,4,1,1,0,183.989185630617,0
"E","E0","C1E576",11,0,0,1,0,0,0,86.0108298578562,1
"E","E0","C1E576",12,0,1,2,0,0,0,104.400444696135,1
"E","E0","C1E576",13,0,2,3,0,0,0,115.930200590401,1
"E","E0","C1E576",14,0,3,4,0,0,0,160.856050494445,1
"E","E0","C1E578",11,0,0,1,0,0,0,111.679867260052,0
"E","E0","C1E578",12,0,1,2,0,0,0,146.958184998063,0
"E","E0","C1E578",13,0,2,3,0,0,0,169.846169142871,0
"E","E0","C1E578",14,0,3,4,0,0,0,169.856963573021,0
"E","E0","C1E592",11,0,0,1,1,0,0,110.874437909196,0
"E","E0","C1E592",12,0,1,2,1,0,0,119.388667726575,0
"E","E0","C1E592",13,0,2,3,1,0,0,148.385939703918,0
"E","E0","C1E592",14,0,3,4,1,0,0,164.239724824904,0
"E","E0","C1E630",11,0,0,1,1,0,0,131.769116805583,0
"E","E0","C1E630",12,0,1,2,1,0,0,114.798947614499,0
"E","E0","C1E630",13,0,2,3,1,0,0,160.895604744901,0
"E","E0","C1E630",14,0,3,4,1,0,0,140.744635777352,0
"E","E0","C1E652",11,0,0,1,1,0,1,89.436242200068,1
"E","E0","C1E652",12,0,1,2,1,0,1,103.357195670588,1
"E","E0","C1E652",13,0,2,3,1,0,1,129.859997037744,1
"E","E0","C1E652",14,0,3,4,1,0,1,175.412874645584,1
"E","E0","C1E679",11,0,0,1,1,0,0,133.297251653337,0
"E","E0","C1E679",12,0,1,2,1,0,0,133.307102759726,0
"E","E0","C1E679",13,0,2,3,1,0,0,151.79434072377,0
"E","E0","C1E679",14,0,3,4,1,0,0,155.217721086626,0
"E","E0","C1E684",11,0,0,1,1,1,1,110.360744240277,0
"E","E0","C1E684",12,0,1,2,1,1,1,99.1449597728962,1
"E","E0","C1E684",13,0,2,3,1,1,1,151.044588136808,1
"E","E0","C1E684",14,0,3,4,1,1,1,136.620181034452,1
"E","E0","C1E725",11,0,0,1,1,0,0,68.9720714637098,1
"E","E0","C1E725",12,0,1,2,1,0,0,134.43603250493,1
"E","E0","C1E725",13,0,2,3,1,0,0,170.037801702235,1
"E","E0","C1E725",14,0,3,4,1,0,0,147.009807394046,1
"E","E0","C1E803",11,0,0,1,1,1,0,34.9371756651339,1
"E","E0","C1E803",12,0,1,2,1,1,0,131.644855056614,1
"E","E0","C1E803",13,0,2,3,1,1,0,148.423988560201,1
"E","E0","C1E803",14,0,3,4,1,1,0,157.933916125589,1
"E","E0","C1E809",11,0,0,1,0,0,0,84.7729413210123,1
"E","E0","C1E809",12,0,1,2,0,0,0,138.488352955384,1
"E","E0","C1E809",13,0,2,3,0,0,0,144.520865022073,1
"E","E0","C1E809",14,0,3,4,0,0,0,137.211835093214,1
"E","E0","C1E814",11,0,0,1,1,1,1,135.044073488089,0
"E","E0","C1E814",12,0,1,2,1,1,1,115.868516146274,0
"E","E0","C1E814",13,0,2,3,1,1,1,134.255996267796,0
"E","E0","C1E814",14,0,3,4,1,1,1,214.320607486837,0
"E","E0","C1E816",11,0,0,1,1,1,0,99.8417010527228,0
"E","E0","C1E816",12,0,1,2,1,1,0,119.510820012346,0
"E","E0","C1E816",13,0,2,3,1,1,0,122.886910769561,0
"E","E0","C1E816",14,0,3,4,1,1,0,157.288135878909,0
"E","E0","C1E864",11,0,0,1,1,0,1,76.1129949047562,1
"E","E0","C1E864",12,0,1,2,1,0,1,117.005689993094,1
"E","E0","C1E864",13,0,2,3,1,0,1,104.685339076909,1
"E","E0","C1E864",14,0,3,4,1,0,1,126.267838298815,1
"E","E0","C1E870",11,0,0,1,1,1,1,144.957323573846,0
"E","E0","C1E870",12,0,1,2,1,1,1,162.292339360936,0
"E","E0","C1E870",13,0,2,3,1,1,1,199.037638493247,0
"E","E0","C1E870",14,0,3,4,1,1,1,204.957287932989,0
"E","E0","C1E914",11,0,0,1,0,0,0,115.816383514537,0
"E","E0","C1E914",12,0,1,2,0,0,0,189.159287545842,0
"E","E0","C1E914",13,0,2,3,0,0,0,137.376188615704,0
"E","E0","C1E914",14,0,3,4,0,0,0,208.15833845448,0
"E","E0","C1E957",11,0,0,1,0,0,0,105.294188361197,0
"E","E0","C1E957",12,0,1,2,0,0,0,129.582593093222,0
"E","E0","C1E957",13,0,2,3,0,0,0,178.888823301082,0
"E","E0","C1E957",14,0,3,4,0,0,0,121.877609914478,1
"E","E0","C1E965",11,0,0,1,1,1,0,117.13991372004,0
"E","E0","C1E965",12,0,1,2,1,1,0,154.540072818833,0
"E","E0","C1E965",13,0,2,3,1,1,0,135.624516214496,0
"E","E0","C1E965",14,0,3,4,1,1,0,158.395501765321,0
"F","F0","C1F112",11,0,0,1,1,1,0,124.960208799736,0
"F","F0","C1F112",12,0,1,2,1,1,0,125.79757943254,0
"F","F0","C1F112",13,0,2,3,1,1,0,141.663572044993,0
"F","F0","C1F112",14,0,3,4,1,1,0,177.700358109635,0
"F","F0","C1F123",11,0,0,1,1,1,1,85.4800646516719,1
"F","F0","C1F123",12,0,1,2,1,1,1,125.862559732303,1
"F","F0","C1F123",13,0,2,3,1,1,1,101.732976149125,1
"F","F0","C1F123",14,0,3,4,1,1,1,146.739791587156,1
"F","F0","C1F131",11,0,0,1,1,0,1,108.269203652984,0
"F","F0","C1F131",12,0,1,2,1,0,1,139.052694869076,0
"F","F0","C1F131",13,0,2,3,1,0,1,71.9392545948806,1
"F","F0","C1F131",14,0,3,4,1,0,1,149.327137381357,1
"F","F0","C1F141",11,0,0,1,1,0,0,97.5587726697917,0
"F","F0","C1F141",12,0,1,2,1,0,0,140.489196604618,0
"F","F0","C1F141",13,0,2,3,1,0,0,173.805985001007,0
"F","F0","C1F141",14,0,3,4,1,0,0,176.728787436607,0
"F","F0","C1F151",11,0,0,1,0,1,1,112.205201540073,0
"F","F0","C1F151",12,0,1,2,0,1,1,112.723547798047,0
"F","F0","C1F151",13,0,2,3,0,1,1,123.188078721341,0
"F","F0","C1F151",14,0,3,4,0,1,1,182.085312914325,0
"F","F0","C1F167",11,0,0,1,1,1,0,86.5034999124475,1
"F","F0","C1F167",12,0,1,2,1,1,0,138.847447254977,1
"F","F0","C1F167",13,0,2,3,1,1,0,114.559244160568,1
"F","F0","C1F167",14,0,3,4,1,1,0,112.914566726361,1
"F","F0","C1F181",11,0,0,1,1,0,1,84.8199290220566,1
"F","F0","C1F181",12,0,1,2,1,0,1,107.332113511713,1
"F","F0","C1F181",13,0,2,3,1,0,1,137.631598396599,1
"F","F0","C1F181",14,0,3,4,1,0,1,127.490815355649,1
"F","F0","C1F183",11,0,0,1,1,0,0,136.025587169637,0
"F","F0","C1F183",12,0,1,2,1,0,0,72.4245406120943,1
"F","F0","C1F183",13,0,2,3,1,0,0,81.0104734704045,1
"F","F0","C1F183",14,0,3,4,1,0,0,184.968278940389,1
"F","F0","C1F190",11,0,0,1,1,0,0,118.723937438285,0
"F","F0","C1F190",12,0,1,2,1,0,0,119.924432195348,0
"F","F0","C1F190",13,0,2,3,1,0,0,166.01116614673,0
"F","F0","C1F190",14,0,3,4,1,0,0,195.516456701956,0
"F","F0","C1F205",11,0,0,1,1,1,1,125.52638312135,0
"F","F0","C1F205",12,0,1,2,1,1,1,72.0490294559709,1
"F","F0","C1F205",13,0,2,3,1,1,1,122.166470341553,1
"F","F0","C1F205",14,0,3,4,1,1,1,159.241319292751,1
"F","F0","C1F206",11,0,0,1,0,1,0,139.252172193818,0
"F","F0","C1F206",12,0,1,2,0,1,0,175.294504567146,0
"F","F0","C1F206",13,0,2,3,0,1,0,140.054325157541,0
"F","F0","C1F206",14,0,3,4,0,1,0,175.415831907967,0
"F","F0","C1F282",11,0,0,1,1,0,0,121.362881188296,0
"F","F0","C1F282",12,0,1,2,1,0,0,108.095679758405,0
"F","F0","C1F282",13,0,2,3,1,0,0,163.381071420376,0
"F","F0","C1F282",14,0,3,4,1,0,0,137.979262839352,0
"F","F0","C1F285",11,0,0,1,0,0,0,136.414941150666,0
"F","F0","C1F285",12,0,1,2,0,0,0,103.922756603473,1
"F","F0","C1F285",13,0,2,3,0,0,0,94.4171448145051,1
"F","F0","C1F285",14,0,3,4,0,0,0,154.735874973585,1
"F","F0","C1F305",11,0,0,1,1,1,1,81.8093782100829,1
"F","F0","C1F305",12,0,1,2,1,1,1,125.778568395599,1
"F","F0","C1F305",13,0,2,3,1,1,1,118.142495066706,1
"F","F0","C1F305",14,0,3,4,1,1,1,186.959204233883,1
"F","F0","C1F308",11,0,0,1,1,0,0,102.457129456252,0
"F","F0","C1F308",12,0,1,2,1,0,0,119.280369383609,0
"F","F0","C1F308",13,0,2,3,1,0,0,190.356896562948,0
"F","F0","C1F308",14,0,3,4,1,0,0,176.399960735163,0
"F","F0","C1F313",11,0,0,1,0,1,0,117.084850779216,0
